Time,Source,Destination,Protocol,Length,Info
1970-01-01 00:00:03.135100000,172.16.0.8,64.13.134.52,TCP,58,36050  >  20005 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.135158000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1036 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.135234000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.135303000,172.16.0.8,64.13.134.52,TCP,58,36050  >  7201 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.135374000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1053 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.135440000,172.16.0.8,64.13.134.52,TCP,58,36050  >  32774 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.135504000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2998 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.135574000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2047 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.135639000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8200 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.135704000,172.16.0.8,64.13.134.52,TCP,58,36050  >  888 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.135768000,172.16.0.8,64.13.134.52,TCP,58,36050  >  34572 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.135832000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1201 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.135900000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9003 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.135964000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3367 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.136028000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2196 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.136092000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.136157000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5850 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.136224000,172.16.0.8,64.13.134.52,TCP,58,36050  >  7512 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.136288000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1096 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.180316000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9220 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.180386000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1169 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.180451000,172.16.0.8,64.13.134.52,TCP,58,36051  >  10566 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.180516000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1761 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.180581000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.180646000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1322 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.180710000,172.16.0.8,64.13.134.52,TCP,58,36051  >  8193 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.180778000,172.16.0.8,64.13.134.52,TCP,58,36051  >  4567 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.180842000,172.16.0.8,64.13.134.52,TCP,58,36051  >  20031 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.180907000,172.16.0.8,64.13.134.52,TCP,58,36051  >  10000 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.180971000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9418 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.181036000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1719 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.181104000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2288 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.181169000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5906 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.181241000,172.16.0.8,64.13.134.52,TCP,58,36050  >  7100 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.181306000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3851 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.181370000,172.16.0.8,64.13.134.52,TCP,58,36050  >  10180 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.181435000,172.16.0.8,64.13.134.52,TCP,58,36050  >  7001 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.181499000,172.16.0.8,64.13.134.52,TCP,58,36050  >  4449 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.181563000,172.16.0.8,64.13.134.52,TCP,58,36050  >  54328 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.181628000,172.16.0.8,64.13.134.52,TCP,58,36050  >  83 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.181692000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1309 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.181751000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8009 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.181815000,172.16.0.8,64.13.134.52,TCP,58,36050  >  4343 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.181881000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9050 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.187263000,64.13.134.52,172.16.0.8,TCP,60,"[TCP Retransmission] 80  >  36050 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1380"
1970-01-01 00:00:03.240332000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3905 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.240419000,172.16.0.8,64.13.134.52,TCP,58,36050  >  7625 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.240488000,172.16.0.8,64.13.134.52,TCP,58,36050  >  10004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.240553000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6779 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.240617000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5999 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.240682000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5810 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.240751000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9101 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.240815000,172.16.0.8,64.13.134.52,TCP,58,36050  >  749 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.240880000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1301 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.240945000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.241009000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8099 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.241079000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.241144000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1031 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.241208000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2048 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.241273000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6547 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.242804000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1036 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.242876000,172.16.0.8,64.13.134.52,TCP,58,36051  >  20005 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.242942000,172.16.0.8,64.13.134.52,TCP,58,36051  >  55600 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.243006000,172.16.0.8,64.13.134.52,TCP,58,36051  >  8292 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.243071000,172.16.0.8,64.13.134.52,TCP,58,36051  >  10001 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.243137000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1009 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.243201000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1455 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.243270000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9091 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.243334000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1216 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.243413000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2126 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.243480000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1277 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.243545000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5988 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.243617000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1058 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.243682000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1248 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.243746000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9009 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.243811000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1185 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.243876000,172.16.0.8,64.13.134.52,TCP,58,36051  >  65129 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.243943000,172.16.0.8,64.13.134.52,TCP,58,36051  >  212 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.246574000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1096 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.246637000,172.16.0.8,64.13.134.52,TCP,58,36051  >  7512 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.246702000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5850 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.246767000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.246832000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2196 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.246897000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3367 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.246962000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.247028000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1201 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.247093000,172.16.0.8,64.13.134.52,TCP,58,36051  >  34572 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.247160000,172.16.0.8,64.13.134.52,TCP,58,36051  >  888 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.247224000,172.16.0.8,64.13.134.52,TCP,58,36051  >  8200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.247289000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2047 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.247359000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2998 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.247424000,172.16.0.8,64.13.134.52,TCP,58,36051  >  32774 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.247489000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1053 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.247554000,172.16.0.8,64.13.134.52,TCP,58,36051  >  7201 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.247618000,172.16.0.8,64.13.134.52,TCP,58,36051  >  6106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.290327000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9050 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.290388000,172.16.0.8,64.13.134.52,TCP,58,36051  >  4343 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.290452000,172.16.0.8,64.13.134.52,TCP,58,36051  >  8009 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.290517000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1309 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.290581000,172.16.0.8,64.13.134.52,TCP,58,36051  >  83 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.290646000,172.16.0.8,64.13.134.52,TCP,58,36051  >  54328 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.290711000,172.16.0.8,64.13.134.52,TCP,58,36051  >  4449 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.290778000,172.16.0.8,64.13.134.52,TCP,58,36051  >  7001 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.290842000,172.16.0.8,64.13.134.52,TCP,58,36051  >  10180 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.290907000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3851 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.290972000,172.16.0.8,64.13.134.52,TCP,58,36051  >  7100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.291044000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1218 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.291113000,172.16.0.8,64.13.134.52,TCP,58,36050  >  19315 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.291177000,172.16.0.8,64.13.134.52,TCP,58,36050  >  19842 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.291241000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3546 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.291305000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1086 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.291369000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1052 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.291438000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3995 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.291508000,172.16.0.8,64.13.134.52,TCP,58,36050  >  4900 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.291580000,172.16.0.8,64.13.134.52,TCP,58,36050  >  30000 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.291647000,172.16.0.8,64.13.134.52,TCP,58,36050  >  42 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.291712000,172.16.0.8,64.13.134.52,TCP,58,36050  >  51493 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.291779000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8192 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.291843000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1271 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.291908000,172.16.0.8,64.13.134.52,TCP,58,36050  >  16016 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.350325000,172.16.0.8,64.13.134.52,TCP,58,36051  >  6547 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.350388000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2048 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.350452000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1031 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.350518000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3030 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.350582000,172.16.0.8,64.13.134.52,TCP,58,36051  >  8099 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.350647000,172.16.0.8,64.13.134.52,TCP,58,36051  >  8002 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.350711000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1301 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.350778000,172.16.0.8,64.13.134.52,TCP,58,36051  >  749 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.350843000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9101 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.350907000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5810 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.350972000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5999 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.351036000,172.16.0.8,64.13.134.52,TCP,58,36051  >  6779 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.351106000,172.16.0.8,64.13.134.52,TCP,58,36051  >  10004 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.351170000,172.16.0.8,64.13.134.52,TCP,58,36051  >  7625 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.351235000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3905 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.351307000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1083 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.351371000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8701 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.351437000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3390 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.351510000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1875 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.351583000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.351649000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1721 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.351713000,172.16.0.8,64.13.134.52,TCP,58,36050  >  10778 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.351782000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1718 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.351846000,172.16.0.8,64.13.134.52,TCP,58,36050  >  16000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.351911000,172.16.0.8,64.13.134.52,TCP,58,36050  >  125 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.351976000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1658 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.352052000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1148 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.352108000,172.16.0.8,64.13.134.52,TCP,58,36050  >  366 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.352160000,172.16.0.8,64.13.134.52,TCP,58,36050  >  49165 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.352211000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1839 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.352263000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9943 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.352314000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2107 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.352365000,172.16.0.8,64.13.134.52,TCP,58,36050  >  10617 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.356561000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.356628000,172.16.0.8,64.13.134.52,TCP,58,36050  >  10003 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.356692000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1041 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.356757000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1042 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.356821000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8082 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.356885000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1165 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.356950000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5405 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.357016000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5051 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.357080000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2383 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.357145000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2022 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.357210000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6510 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.357274000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9876 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.357342000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1072 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.357406000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5001 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.357470000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8181 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.357535000,172.16.0.8,64.13.134.52,TCP,58,36050  >  301 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.357599000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1078 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.400364000,172.16.0.8,64.13.134.52,TCP,58,36051  >  16016 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.400445000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1271 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.400497000,172.16.0.8,64.13.134.52,TCP,58,36051  >  8192 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.400551000,172.16.0.8,64.13.134.52,TCP,58,36051  >  51493 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:03.400603000,172.16.0.8,64.13.134.52,TCP,58,36051  >  42 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.400654000,172.16.0.8,64.13.134.52,TCP,58,36051  >  30000 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.400707000,172.16.0.8,64.13.134.52,TCP,58,36051  >  4900 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.400759000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3995 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:03.400811000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1052 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.400863000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1086 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.400914000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3546 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:03.400966000,172.16.0.8,64.13.134.52,TCP,58,36051  >  19842 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:03.401018000,172.16.0.8,64.13.134.52,TCP,58,36051  >  19315 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
